0 h ,0 h 10 min,0 h 20 min,0 h 30 min,0 h 40 min,0 h 50 min,1 h ,1 h 10 min,1 h 20 min,1 h 30 min,1 h 40 min,1 h 50 min,2 h ,2 h 10 min,2 h 20 min,2 h 30 min,2 h 40 min,2 h 50 min,3 h ,3 h 10 min,3 h 20 min,3 h 30 min,3 h 40 min,3 h 50 min,4 h ,4 h 10 min,4 h 20 min,4 h 30 min,4 h 40 min,4 h 50 min,5 h ,5 h 10 min,5 h 20 min,5 h 30 min,5 h 40 min,5 h 50 min,6 h ,6 h 10 min,6 h 20 min,6 h 30 min,6 h 40 min,6 h 50 min,7 h ,7 h 10 min,7 h 20 min,7 h 30 min,7 h 40 min,7 h 50 min,8 h 
1.0018968666573,1.00319624973365,1.00556358381503,0.999280368451353,1.00340703153316,0.999347826086956,1.00798258345428,0.99298524732427,1.0015923566879,1.00338153824016,1.00712999639899,0.987781487532855,0.982287874544946,0.954940282301846,0.95056149910293,0.939474023462679,0.932646048109966,0.896971496437054,0.869626616957578,0.844803744282523,0.825320271288621,0.785193494111049,0.764138535729943,0.731439084219133,0.715456854745593,0.694521786295426,0.683236874741629,0.663989509916407,0.647979829421652,0.63358348411592,0.616928889640783,0.600512847908542,0.580608537693006,0.572079089275015,0.551877481565513,0.53288740245262,0.519385991664125,0.500653017324166,0.48555733410943,0.465402843601896,0.453247950482336,0.436193121527994,0.421059697485009,0.40723814930457,0.395386389850058,0.389537856440511,0.378138403270712,0.373649686654149,0.370101355360915
0.99508219755515,0.99410469493572,0.997037572254335,0.997913068508923,1.00376948169627,0.999782608695652,0.998258345428157,0.999855365924212,0.999131441806601,0.993524714008202,1.0010803024847,0.996306031114584,0.988028563427611,0.967630293159609,0.963386271513057,0.95610416398092,0.947016557325835,0.935866983372922,0.921651697452409,0.901233911286033,0.879377040944486,0.855627220041129,0.838579570363875,0.814063777596075,0.794049726733893,0.781124570602061,0.778558633043958,0.765218816587445,0.764365311585632,0.752499035980186,0.742824113235211,0.733185533415247,0.710465233625997,0.700467345715998,0.689393079977311,0.667438470114055,0.656460302937887,0.63859332385818,0.622526193247963,0.603981042654028,0.594261350541599,0.576743024779976,0.564202392672812,0.552214022140221,0.536440735463736,0.530698131760079,0.51996538664125,0.517106001121705,0.513304374658786
1.00821975551496,0.993820583848284,1.00093930635838,1.00309441565918,1.00993113446901,0.998478260869565,1.00711175616836,0.993780734741105,1.0023161551824,0.992661342542629,0.999711919337414,0.994601122398238,0.979417530103612,0.9539223669924,0.938068974682703,0.922134845945597,0.91184004998438,0.892458432304038,0.861492402417669,0.823476225933411,0.806531022356192,0.778323051037577,0.746909250328803,0.719910057236304,0.698560541913633,0.68653046465377,0.669525974920766,0.662579904933617,0.650314387100791,0.641859223444962,0.628912197597699,0.610208878679417,0.59289534766374,0.58432594367885,0.566012478729438,0.554326387102307,0.541709870895598,0.522586716859371,0.506712019790454,0.494562688496338,0.484114180357554,0.470601086074527,0.457412213968197,0.442548963951178,0.427518827600244,0.421540478531629,0.41128445659535,0.405654856251067,0.402157658619953
0.996346775326682,1.00262802755878,1.00491329479769,0.999424294761082,1.0031895614353,0.996449275362319,1.00275761973875,0.998481342204223,1.00369137232195,1.00223037628606,1.00417716960749,0.995666690345954,0.998669840380846,0.980388165038002,0.985912685228254,0.982660822482919,0.989065916900968,0.979928741092637,0.974241653956956,0.97143920859483,0.96558653604622,0.955225275752477,0.948706707584393,0.938430089942763,0.926064198291125,0.908479479298499,0.908019842910294,0.903786264546796,0.900734607483036,0.902411532643194,0.892150228387752,0.882205246006731,0.868705217479059,0.859101258238466,0.840022688598979,0.825443786982249,0.805977432143946,0.791610648023662,0.772464348079162,0.752847910383455,0.735241826622329,0.719945696273641,0.704943464900504,0.686332671019018,0.676965872854332,0.675267125532612,0.661328350347388,0.658757833646273,0.661325927508367
1.00688492342279,1.00319624973365,0.997615606936416,1.00014392630973,1.00268213120696,0.99731884057971,0.993541364296081,0.990309516922187,1.0026056745802,1.00381322397295,1.00979474252791,1.00909284648718,1.00896107532904,0.997896308360478,1.01322346999801,1.02191568905505,1.02536707278975,1.02529691211401,1.02717053606733,1.01872141261568,1.03064556644059,1.01846139465321,1.00968873301184,1.00936222403925,1.00092371641906,0.995118423431567,1.00540857103486,1.0144566464514,1.01677768785407,1.01895411265684,1.02103422996673,1.02313157754154,1.01198405489959,1.00884361893349,1.00433352240499,1.00293714089701,1.00506251906069,0.998233011946376,0.997598952270081,0.995812149935373,0.995390643005301,0.991932463641471,0.995897848981175,0.991952881067272,0.981396295542438,0.98884300229433,0.986819333316612,0.987905094003755,0.998647012746564
0.993606856821694,0.990837417430215,0.996459537572254,0.994746689694876,0.996665458499456,0.994565217391304,0.992452830188679,0.993491466589528,0.996163867979155,0.998920785668033,1.00684191573641,1.00291255239042,1.00504060487258,0.992806731813246,1.01441956276165,1.01559881397447,1.0312402374258,1.02957244655582,1.03711235383833,1.04100627592809,1.04662145189651,1.04416713404375,1.04633932485752,1.04276369582993,1.044684781772,1.03659374435003,1.03965137108998,1.04350106539911,1.05207619996265,1.06321003767093,1.05833756273614,1.05769538971099,1.05399132102129,1.06049131216297,1.06268859897901,1.05985764514193,1.06418623564095,1.07127492029347,1.06688373108265,1.07255493321844,1.07610377638034,1.08200174770614,1.08317670574898,1.07743400510928,1.07959834452812,1.08866601114389,1.08754922370764,1.0941988344022,1.10109425811199
1.00147534073346,0.995951417004048,1.00953757225434,1.00064766839378,1.00260964117434,1.0031884057971,0.997895500725689,0.997975122938964,1.01092935726694,1.00676307648032,1.01901332373064,1.01136605810897,1.02681321758611,1.01689739413681,1.03887301481826,1.04376692020111,1.05748203686348,1.06122327790974,1.06806755917076,1.08025741942347,1.08952524491334,1.08211815292578,1.08452433143358,1.07767784137367,1.06446770841352,1.06364129452179,1.06831335262505,1.07205376167841,1.07949947083359,1.08587191884436,1.0845034681103,1.08021261819542,1.06658088606318,1.06307968843619,1.0496199659671,1.03597461624217,1.02443834502389,1.01081319863251,0.999654394644936,0.97845756139595,0.97728245481184,0.961191561076088,0.948700736895492,0.928271359636673,0.923916140850804,0.927564732874467,0.919423612330382,0.92540661805945,0.936373994160792
0.99318533089785,0.987215001065417,1.00151734104046,0.990572826712723,1.00057992026096,0.99804347826087,1.00130624092888,0.994359271044258,1.00738274464389,1.00438880495,1.01389989196975,1.00681963486538,1.01974236908429,1.01248642779587,1.02584889361419,1.03177774912982,1.05279600124961,1.05326603325416,1.05338078291815,1.04909052228486,1.0608389851796,1.04477472424752,1.0466462078036,1.03663123466885,1.03948887691479,1.04042668595191,1.06004547333609,1.06490739223078,1.07234016061757,1.07988016492154,1.08441888005414,1.06990223836743,1.06494096276113,1.06044337926902,1.05064095292116,1.03659634679702,1.02061604147606,1.00921906810587,1.00425640279395,0.998000861697544,0.998584268923057,0.994179514387367,1.00519108565291,0.997871132557479,1.00719180405726,1.0165191740413,1.01746971331109,1.04201516740228,1.05624391749151
1.00140508641281,0.992186945095532,1.00859826589595,1.00266263672999,1.0003624501631,1.00108695652174,0.997097242380261,0.998047439976858,1.00441517081644,1.01194330527376,1.01353979114152,1.01925126092207,1.02338280593671,1.02090119435396,1.03016811748289,1.03783679257445,1.0582318025617,1.05457244655582,1.06450884030955,1.06180193596426,1.07078623461442,1.0603383810058,1.04953967558089,1.03871627146361,1.02355476868601,1.01829687217501,1.02759404712691,1.02652024258318,1.02505758575609,1.02245424613651,1.01308295268708,1.00678455045676,0.986527399333939,0.974379868184542,0.9581622234827,0.939863648057628,0.927620209413439,0.903737563861253,0.882712456344587,0.864713485566566,0.850146511704474,0.829551838212346,0.817640741072228,0.803179108714164,0.791899043354366,0.783559488692232,0.772316837643282,0.77202565290546,0.775866979990031
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
