0 h ,0 h 10 min,0 h 20 min,0 h 30 min,0 h 40 min,0 h 50 min,1 h ,1 h 10 min,1 h 20 min,1 h 30 min,1 h 40 min,1 h 50 min,2 h ,2 h 10 min,2 h 20 min,2 h 30 min,2 h 40 min,2 h 50 min,3 h ,3 h 10 min,3 h 20 min,3 h 30 min,3 h 40 min,3 h 50 min,4 h ,4 h 10 min,4 h 20 min,4 h 30 min,4 h 40 min,4 h 50 min,5 h ,5 h 10 min,5 h 20 min,5 h 30 min,5 h 40 min,5 h 50 min,6 h ,6 h 10 min,6 h 20 min,6 h 30 min,6 h 40 min,6 h 50 min,7 h ,7 h 10 min,7 h 20 min,7 h 30 min,7 h 40 min,7 h 50 min,8 h 
1.00358377527195,1.01231763619575,1.00679117147708,1.00091818761009,1.00061629253352,1.00520185457424,1.00120488732421,1.00671761486933,0.996992566532372,0.997939897939898,0.997701928872815,0.998437558826852,0.99166697876484,0.997166873053398,0.990074812037089,0.987282017105409,0.983929487649344,0.975696147348918,0.976612537421754,0.968007133303611,0.96214483256707,0.958264527455718,0.958532255562641,0.960295349274446,0.953149260784446,0.944019975031211,0.94306085062138,0.941922705472164,0.947057774318561,0.940933273508108,0.937337563977869,0.945820212984794,0.938852290112086,0.938130683941697,0.931279293123319,0.931883237153485,0.932146896915768,0.926473884779198,0.921357750047881,0.923580882029636,0.915399074609601,0.909385763490241,0.902406909245363,0.904754534325796,0.900304053111663,0.894018931095772,0.886345086516487,0.876197900565853,0.873047865666462
1.00857934080255,1.00903047091413,1.01046661318308,1.00680208372372,0.994210585291151,1.00322288816013,0.997138392605004,0.99741485045759,0.997087139911858,0.998865998865999,0.996157323688969,0.994785587892022,0.988783191640762,0.999080640924613,0.994160556706031,0.990799363175238,0.986806420875174,0.984324196683196,0.992942030300281,0.978956754346857,0.981592066092409,0.97483008569591,0.979438479171334,0.976054147366982,0.976574630392223,0.969288389513109,0.969847006981235,0.977050629388944,0.97595304113765,0.976539965386834,0.980196756860182,0.980030697659699,0.979549783009148,0.981235206179146,0.98091432961967,0.976166786572579,0.979730035442274,0.976507509527012,0.973717164871753,0.975787421770801,0.967047426257953,0.965685993111366,0.962692906696871,0.964668139413809,0.966609947278864,0.958955069648245,0.952470344977691,0.947541027674359,0.95087962839371
1.00535756303282,1.0130378578024,1.00643668725163,1.00963160064461,0.997123968176894,1.0074446831769,1.00199559463072,1.00045287291254,1.00610944031474,0.996371196371196,0.998022151898734,0.998456383419299,0.997827796711734,1.00046906075275,0.996212757224679,0.988355733274094,0.985853551271714,0.980945634207037,0.979805860473555,0.970789121711993,0.97026546178372,0.96787707069478,0.964374967684114,0.966875758456253,0.955478296091271,0.95565543071161,0.953953557459028,0.952988165196183,0.951225049050607,0.945484263829242,0.95076295103401,0.951959744924601,0.943067220331574,0.946446368506291,0.943265462927391,0.942797226346645,0.938647160847598,0.939923783904954,0.936001885763955,0.937006258335898,0.924768652400231,0.922861653272101,0.91260087781396,0.923102899998593,0.919328293676253,0.90881659984293,0.905117531831538,0.892944987298558,0.892709362236045
1.00638925591413,1.00888273314866,1.01091438273102,1.00505940111682,0.998375228775259,1.00393908552904,1.00201442099516,0.99849042362487,1.00535285327886,0.997750897750898,0.999246534056661,1.00190128383721,0.996854050410097,1.00562872903298,0.996417977276543,1.00124032729831,0.997581177160449,0.992788767187983,1.00382835888597,0.998448506464556,1.00258944142049,1.00504093587582,1.01072025645887,1.01336592202642,1.01910484034294,1.02222222222222,1.02244557772606,1.02533924800707,1.03028976342203,1.02632844048458,1.03662483856052,1.04865737297657,1.04180586343626,1.05729101781488,1.05230887437572,1.0602488940593,1.06249905738632,1.06391690951207,1.06249539608409,1.07375163053833,1.07031521110468,1.07322043628014,1.06793147387796,1.08061179980019,1.07948617813607,1.08592016974607,1.08174175644793,1.07380277146813,1.08454577004191
1.00573766041014,1.00648199445983,1.01076512621504,1.00159277442566,0.994584095917529,1.00275170568058,0.997307829884971,1.00092461552977,1.00414231402145,0.9996030996031,0.994725738396625,1.00431083167049,1.00204112205535,1.00410897219408,1.00944012238578,1.00629419823022,1.00454445503188,1.00688427515303,1.01607547854486,1.01583593401694,1.01571280100055,1.01425368075232,1.0221816238948,1.01991214726443,1.01686019037332,1.01987515605493,1.01255962106584,1.01743300977231,1.01668531400496,1.01876482276777,1.02130203931948,1.02860895295663,1.0222922976053,1.03700012457954,1.0310718401844,1.04105374336053,1.04198778372672,1.04362250616454,1.03840770806017,1.04168315525656,1.03862058993638,1.04479047072331,1.04057765821889,1.04627896832656,1.05078244860387,1.05175050634481,1.04616933289803,1.04563110710878,1.04528951653808
1.00162898875998,1.00698060941828,0.99985074348402,0.997414083873627,0.989821835431218,0.998944551245806,0.993542556996818,0.998339465987357,0.992755679131438,1.000189000189,0.998606088004822,1.00397198900644,1.00166660424703,1.01076963488311,1.01623104046566,1.01841978599726,1.01702338195412,1.01985359562603,1.03465481266443,1.03926883637985,1.03479011432296,1.04046654730658,1.05199841436721,1.05876219939494,1.06315398636333,1.06944652517686,1.06817844234292,1.07241655890393,1.07635679654943,1.07584449714762,1.08742446226701,1.08975109577986,1.08926285553717,1.10346331132428,1.09535151747983,1.10344563670039,1.100625895483,1.11031906149593,1.1082841021259,1.11780914273989,1.11824754193175,1.12452640642939,1.12477700693756,1.13268795114607,1.13929258835672,1.14546907507681,1.15004353030798,1.14679910216261,1.15508956459062
1.00304077901862,1.00624192059095,1.00697774212205,0.999775137728141,0.991409255593322,0.998492216065438,0.99606528983188,0.999018775356166,1.00026480546256,1.0013986013986,1.00557564798071,1.0073980648319,0.999831466986255,1.01938159030358,1.01619372772896,1.02301084823577,1.02484790735176,1.03082484151636,1.04374489703348,1.04800713330361,1.05240536208142,1.05628465643415,1.06327019527413,1.06947886577674,1.07380341591845,1.076354556804,1.08157977257348,1.08598647918679,1.09576624345316,1.09802256265624,1.11162842610456,1.11937275503584,1.12393455930563,1.13468605954902,1.13585862466385,1.15389796261997,1.15528240705829,1.16178734215049,1.16610928591423,1.1759955444166,1.17822440717178,1.18711251435132,1.19718250035396,1.20574371385555,1.2135903372479,1.2160955648328,1.22184133202742,1.22023897528259,1.22889025334366
1.00152038950931,1.00803324099723,1.00542920576876,1.00086197204212,0.995293766107645,0.996890195634966,0.994389743396652,0.996358146995,0.99967845050975,0.995823095823096,0.997061482820976,0.995124430556078,0.994944009587656,0.999605988967691,1.00531706498013,1.00503535858418,1.00124606025068,1.00599422374802,1.01008799782273,1.00880962995988,1.00607726047667,1.00302456152549,1.00956550214577,1.01234040371238,1.0039323567137,1.00201414898044,1.00348236536779,0.996889885580527,0.99798933047948,0.996554708031537,1.00350782084602,1.00849723879298,1.00365293952356,1.01631992026909,1.00782174414138,1.01847571522601,1.01779654626348,1.02235672121348,1.01004758607481,1.02128127335884,1.01581839213418,1.01746555683123,1.01335126716693,1.01692721158311,1.01991687355296,1.02103914355392,1.02060888018283,1.01346756091988,1.01926105875758
1.00038009737733,1.00493074792244,1.00199630590123,1.00013116965858,0.995741978859298,1.00173395152475,1.00128019278197,0.998188508349844,0.999886511944618,1.000567000567,0.990996081977095,0.998701103121117,0.998726639451706,0.997504596795377,1.002070856887,0.999259506090562,0.995089056659092,0.998728497992843,1.00711240134265,1.01262594739189,1.00595395374236,1.00424133915069,1.01442581134417,1.01849351359666,1.01692769864308,1.02498543487308,1.03025201762638,1.0342112586142,1.04478604206191,1.04502916479713,1.05679480842515,1.07088944095448,1.06633051297262,1.08121029027034,1.08007683442182,1.09038864822667,1.09092828595129,1.09807965329149,1.0893675324484,1.10510193612687,1.10568247541932,1.10790757749713,1.1136344329605,1.12463943491536,1.13441100170158,1.12797090067375,1.13159756230275,1.1392992029677,1.14758802957901
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
